census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,education_universe_25_plus,bachelors_or_higher_count,bachelors_or_higher_pct,source_id
1600000US4063730,place,40,63730,"Rocky Point CDP, Oklahoma",2024,643,62,9.642,acs5_2024_place_education
1600000US4063750,place,40,63750,"Roff town, Oklahoma",2024,417,37,8.873,acs5_2024_place_education
1600000US4063800,place,40,63800,"Roland town, Oklahoma",2024,2441,217,8.89,acs5_2024_place_education
1600000US4063900,place,40,63900,"Roosevelt town, Oklahoma",2024,151,16,10.596,acs5_2024_place_education
1600000US4063950,place,40,63950,"Rose CDP, Oklahoma",2024,181,69,38.122,acs5_2024_place_education
1600000US4064000,place,40,64000,"Rosedale town, Oklahoma",2024,39,4,10.256,acs5_2024_place_education
1600000US4064050,place,40,64050,"Rosston town, Oklahoma",2024,27,1,3.704,acs5_2024_place_education
1600000US4064300,place,40,64300,"Rush Springs town, Oklahoma",2024,763,103,13.499,acs5_2024_place_education
1600000US4064600,place,40,64600,"Ryan town, Oklahoma",2024,478,34,7.113,acs5_2024_place_education
1600000US4064850,place,40,64850,"St. Louis town, Oklahoma",2024,74,7,9.459,acs5_2024_place_education
1600000US4064950,place,40,64950,"Salina town, Oklahoma",2024,708,94,13.277,acs5_2024_place_education
1600000US4065000,place,40,65000,"Sallisaw city, Oklahoma",2024,5558,801,14.412,acs5_2024_place_education
1600000US4065062,place,40,65062,"Sams Corner CDP, Oklahoma",2024,88,45,51.136,acs5_2024_place_education
1600000US4065240,place,40,65240,"Sand Hill CDP, Oklahoma",2024,223,25,11.211,acs5_2024_place_education
1600000US4065250,place,40,65250,"Sand Point CDP, Oklahoma",2024,250,104,41.6,acs5_2024_place_education
1600000US4065300,place,40,65300,"Sand Springs city, Oklahoma",2024,13037,3553,27.253,acs5_2024_place_education
1600000US4065400,place,40,65400,"Sapulpa city, Oklahoma",2024,15258,3071,20.127,acs5_2024_place_education
1600000US4065500,place,40,65500,"Sasakwa town, Oklahoma",2024,47,6,12.766,acs5_2024_place_education
1600000US4065600,place,40,65600,"Savanna town, Oklahoma",2024,352,49,13.92,acs5_2024_place_education
1600000US4065650,place,40,65650,"Sawyer town, Oklahoma",2024,311,53,17.042,acs5_2024_place_education
1600000US4065700,place,40,65700,"Sayre city, Oklahoma",2024,3765,198,5.259,acs5_2024_place_education
1600000US4065900,place,40,65900,"Schulter town, Oklahoma",2024,381,42,11.024,acs5_2024_place_education
1600000US4065950,place,40,65950,"Scipio CDP, Oklahoma",2024,37,14,37.838,acs5_2024_place_education
1600000US4066250,place,40,66250,"Seiling city, Oklahoma",2024,454,81,17.841,acs5_2024_place_education
1600000US4066300,place,40,66300,"Selman CDP, Oklahoma",2024,0,0,,acs5_2024_place_education
1600000US4066350,place,40,66350,"Seminole city, Oklahoma",2024,4499,644,14.314,acs5_2024_place_education
1600000US4066400,place,40,66400,"Sentinel town, Oklahoma",2024,655,264,40.305,acs5_2024_place_education
1600000US4066450,place,40,66450,"Sequoyah CDP, Oklahoma",2024,526,212,40.304,acs5_2024_place_education
1600000US4066500,place,40,66500,"Seward CDP, Oklahoma",2024,0,0,,acs5_2024_place_education
1600000US4066510,place,40,66510,"Shady Grove CDP (Cherokee County), Oklahoma",2024,312,73,23.397,acs5_2024_place_education
1600000US4066520,place,40,66520,"Shady Grove CDP (McIntosh County), Oklahoma",2024,422,16,3.791,acs5_2024_place_education
1600000US4066550,place,40,66550,"Shady Point town, Oklahoma",2024,667,93,13.943,acs5_2024_place_education
1600000US4066600,place,40,66600,"Shamrock town, Oklahoma",2024,67,10,14.925,acs5_2024_place_education
1600000US4066650,place,40,66650,"Sharon town, Oklahoma",2024,83,8,9.639,acs5_2024_place_education
1600000US4066750,place,40,66750,"Shattuck town, Oklahoma",2024,739,137,18.539,acs5_2024_place_education
1600000US4066800,place,40,66800,"Shawnee city, Oklahoma",2024,19934,4910,24.631,acs5_2024_place_education
1600000US4067200,place,40,67200,"Shidler city, Oklahoma",2024,250,21,8.4,acs5_2024_place_education
1600000US4067400,place,40,67400,"Short CDP, Oklahoma",2024,179,16,8.939,acs5_2024_place_education
1600000US4067550,place,40,67550,"Silo town, Oklahoma",2024,378,132,34.921,acs5_2024_place_education
1600000US4067625,place,40,67625,"Simms CDP, Oklahoma",2024,348,105,30.172,acs5_2024_place_education
1600000US4067800,place,40,67800,"Skedee town, Oklahoma",2024,34,3,8.824,acs5_2024_place_education
1600000US4067850,place,40,67850,"Skiatook city, Oklahoma",2024,5625,1318,23.431,acs5_2024_place_education
1600000US4067950,place,40,67950,"Slaughterville town, Oklahoma",2024,2929,516,17.617,acs5_2024_place_education
1600000US4068000,place,40,68000,"Slick town, Oklahoma",2024,117,2,1.709,acs5_2024_place_education
1600000US4068200,place,40,68200,"Smith Village town, Oklahoma",2024,34,1,2.941,acs5_2024_place_education
1600000US4068250,place,40,68250,"Smithville town, Oklahoma",2024,78,9,11.538,acs5_2024_place_education
1600000US4068275,place,40,68275,"Snake Creek CDP, Oklahoma",2024,221,13,5.882,acs5_2024_place_education
1600000US4068400,place,40,68400,"Snyder city, Oklahoma",2024,822,144,17.518,acs5_2024_place_education
1600000US4068500,place,40,68500,"Soper town, Oklahoma",2024,128,14,10.938,acs5_2024_place_education
1600000US4068537,place,40,68537,"Sour John CDP, Oklahoma",2024,80,0,0.0,acs5_2024_place_education
1600000US4068600,place,40,68600,"South Coffeyville town, Oklahoma",2024,451,51,11.308,acs5_2024_place_education
1600000US4068950,place,40,68950,"Sparks town, Oklahoma",2024,70,2,2.857,acs5_2024_place_education
1600000US4068951,place,40,68951,"Sparrowhawk CDP, Oklahoma",2024,183,76,41.53,acs5_2024_place_education
1600000US4069000,place,40,69000,"Spaulding town, Oklahoma",2024,90,23,25.556,acs5_2024_place_education
1600000US4069050,place,40,69050,"Spavinaw town, Oklahoma",2024,273,12,4.396,acs5_2024_place_education
1600000US4069200,place,40,69200,"Spencer city, Oklahoma",2024,2767,719,25.985,acs5_2024_place_education
1600000US4069300,place,40,69300,"Sperry town, Oklahoma",2024,730,66,9.041,acs5_2024_place_education
1600000US4069350,place,40,69350,"Spiro town, Oklahoma",2024,1471,205,13.936,acs5_2024_place_education
1600000US4069392,place,40,69392,"Sportmans Shores CDP, Oklahoma",2024,138,11,7.971,acs5_2024_place_education
1600000US4069400,place,40,69400,"Sportsmen Acres town, Oklahoma",2024,310,27,8.71,acs5_2024_place_education
1600000US4069500,place,40,69500,"Springer town, Oklahoma",2024,544,96,17.647,acs5_2024_place_education
1600000US4070037,place,40,70037,"Steely Hollow CDP, Oklahoma",2024,258,168,65.116,acs5_2024_place_education
1600000US4070150,place,40,70150,"Sterling town, Oklahoma",2024,523,62,11.855,acs5_2024_place_education
1600000US4070200,place,40,70200,"Stidham town, Oklahoma",2024,14,0,0.0,acs5_2024_place_education
1600000US4070250,place,40,70250,"Stigler city, Oklahoma",2024,1875,234,12.48,acs5_2024_place_education
1600000US4070300,place,40,70300,"Stillwater city, Oklahoma",2024,23232,11603,49.944,acs5_2024_place_education
1600000US4070350,place,40,70350,"Stilwell city, Oklahoma",2024,2401,177,7.372,acs5_2024_place_education
1600000US4070500,place,40,70500,"Stonewall town, Oklahoma",2024,306,34,11.111,acs5_2024_place_education
1600000US4070512,place,40,70512,"Stoney Point CDP, Oklahoma",2024,109,21,19.266,acs5_2024_place_education
1600000US4070750,place,40,70750,"Strang town, Oklahoma",2024,37,2,5.405,acs5_2024_place_education
1600000US4070800,place,40,70800,"Stratford town, Oklahoma",2024,841,89,10.583,acs5_2024_place_education
1600000US4070850,place,40,70850,"Stringtown town, Oklahoma",2024,259,45,17.375,acs5_2024_place_education
1600000US4070950,place,40,70950,"Strong City town, Oklahoma",2024,53,23,43.396,acs5_2024_place_education
1600000US4071000,place,40,71000,"Stroud city, Oklahoma",2024,1841,244,13.254,acs5_2024_place_education
1600000US4071050,place,40,71050,"Stuart town, Oklahoma",2024,105,7,6.667,acs5_2024_place_education
1600000US4071250,place,40,71250,"Sugden town, Oklahoma",2024,26,0,0.0,acs5_2024_place_education
1600000US4071350,place,40,71350,"Sulphur city, Oklahoma",2024,3269,653,19.976,acs5_2024_place_education
1600000US4071450,place,40,71450,"Summit town, Oklahoma",2024,79,12,15.19,acs5_2024_place_education
1600000US4071500,place,40,71500,"Sumner CDP, Oklahoma",2024,9,0,0.0,acs5_2024_place_education
1600000US4071650,place,40,71650,"Sunray CDP, Oklahoma",2024,574,62,10.801,acs5_2024_place_education
1600000US4071900,place,40,71900,"Sweetwater town, Oklahoma",2024,70,30,42.857,acs5_2024_place_education
1600000US4071950,place,40,71950,"Swink CDP, Oklahoma",2024,29,0,0.0,acs5_2024_place_education
1600000US4071965,place,40,71965,"Sycamore CDP, Oklahoma",2024,71,0,0.0,acs5_2024_place_education
1600000US4072050,place,40,72050,"Taft town, Oklahoma",2024,84,9,10.714,acs5_2024_place_education
1600000US4072075,place,40,72075,"Tagg Flats CDP, Oklahoma",2024,0,0,,acs5_2024_place_education
1600000US4072100,place,40,72100,"Tahlequah city, Oklahoma",2024,9610,3310,34.443,acs5_2024_place_education
1600000US4072200,place,40,72200,"Talala town, Oklahoma",2024,170,29,17.059,acs5_2024_place_education
1600000US4072250,place,40,72250,"Talihina town, Oklahoma",2024,628,84,13.376,acs5_2024_place_education
1600000US4072350,place,40,72350,"Taloga town, Oklahoma",2024,182,49,26.923,acs5_2024_place_education
1600000US4072400,place,40,72400,"Tamaha town, Oklahoma",2024,166,20,12.048,acs5_2024_place_education
1600000US4072500,place,40,72500,"Tatums town, Oklahoma",2024,115,1,0.87,acs5_2024_place_education
1600000US4072610,place,40,72610,"Taylor Ferry CDP, Oklahoma",2024,729,216,29.63,acs5_2024_place_education
1600000US4072650,place,40,72650,"Tecumseh city, Oklahoma",2024,3959,555,14.019,acs5_2024_place_education
1600000US4072750,place,40,72750,"Temple town, Oklahoma",2024,754,80,10.61,acs5_2024_place_education
1600000US4072775,place,40,72775,"Tenkiller CDP, Oklahoma",2024,187,31,16.578,acs5_2024_place_education
1600000US4072800,place,40,72800,"Teresita CDP, Oklahoma",2024,96,38,39.583,acs5_2024_place_education
1600000US4072850,place,40,72850,"Terlton town, Oklahoma",2024,59,5,8.475,acs5_2024_place_education
1600000US4072900,place,40,72900,"Terral town, Oklahoma",2024,184,16,8.696,acs5_2024_place_education
1600000US4072950,place,40,72950,"Texanna CDP, Oklahoma",2024,1818,278,15.292,acs5_2024_place_education
1600000US4073100,place,40,73100,"Texhoma town, Oklahoma",2024,662,188,28.399,acs5_2024_place_education
1600000US4073150,place,40,73150,"Texola town, Oklahoma",2024,22,1,4.545,acs5_2024_place_education
1600000US4073200,place,40,73200,"Thackerville town, Oklahoma",2024,303,23,7.591,acs5_2024_place_education
1600000US4073250,place,40,73250,"The Village city, Oklahoma",2024,7222,3627,50.222,acs5_2024_place_education
1600000US4073450,place,40,73450,"Thomas city, Oklahoma",2024,749,163,21.762,acs5_2024_place_education
1600000US4073600,place,40,73600,"Tiawah CDP, Oklahoma",2024,159,20,12.579,acs5_2024_place_education
1600000US4073850,place,40,73850,"Tipton town, Oklahoma",2024,499,85,17.034,acs5_2024_place_education
1600000US4073900,place,40,73900,"Tishomingo city, Oklahoma",2024,1747,272,15.57,acs5_2024_place_education
1600000US4073950,place,40,73950,"Titanic CDP, Oklahoma",2024,200,24,12.0,acs5_2024_place_education
1600000US4074150,place,40,74150,"Tonkawa city, Oklahoma",2024,1870,399,21.337,acs5_2024_place_education
1600000US4074159,place,40,74159,"Tonkawa Tribal Housing CDP, Oklahoma",2024,98,2,2.041,acs5_2024_place_education
1600000US4074180,place,40,74180,"Toppers CDP, Oklahoma",2024,779,206,26.444,acs5_2024_place_education
1600000US4074400,place,40,74400,"Tribbey town, Oklahoma",2024,291,32,10.997,acs5_2024_place_education
1600000US4074550,place,40,74550,"Tryon town, Oklahoma",2024,241,10,4.149,acs5_2024_place_education
1600000US4074650,place,40,74650,"Tullahassee town, Oklahoma",2024,135,5,3.704,acs5_2024_place_education
1600000US4075000,place,40,75000,"Tulsa city, Oklahoma",2024,272662,91714,33.637,acs5_2024_place_education
1600000US4075050,place,40,75050,"Tupelo city, Oklahoma",2024,276,20,7.246,acs5_2024_place_education
1600000US4075150,place,40,75150,"Turley CDP, Oklahoma",2024,2025,94,4.642,acs5_2024_place_education
1600000US4075200,place,40,75200,"Turpin CDP, Oklahoma",2024,221,21,9.502,acs5_2024_place_education
1600000US4075250,place,40,75250,"Tushka town, Oklahoma",2024,359,46,12.813,acs5_2024_place_education
1600000US4075300,place,40,75300,"Tuskahoma CDP, Oklahoma",2024,42,9,21.429,acs5_2024_place_education
1600000US4075450,place,40,75450,"Tuttle city, Oklahoma",2024,5741,1684,29.333,acs5_2024_place_education
1600000US4075575,place,40,75575,"Twin Lakes CDP, Oklahoma",2024,127,56,44.094,acs5_2024_place_education
1600000US4075600,place,40,75600,"Twin Oaks CDP, Oklahoma",2024,155,2,1.29,acs5_2024_place_education
1600000US4075750,place,40,75750,"Tyrone town, Oklahoma",2024,593,123,20.742,acs5_2024_place_education
1600000US4075950,place,40,75950,"Union City town, Oklahoma",2024,1285,262,20.389,acs5_2024_place_education
1600000US4076350,place,40,76350,"Utica CDP, Oklahoma",2024,21,0,0.0,acs5_2024_place_education
1600000US4076500,place,40,76500,"Valley Brook town, Oklahoma",2024,398,23,5.779,acs5_2024_place_education
1600000US4076600,place,40,76600,"Valley Park town, Oklahoma",2024,12,1,8.333,acs5_2024_place_education
1600000US4076650,place,40,76650,"Valliant town, Oklahoma",2024,551,93,16.878,acs5_2024_place_education
1600000US4076850,place,40,76850,"Vanoss CDP, Oklahoma",2024,108,27,25.0,acs5_2024_place_education
1600000US4076900,place,40,76900,"Velma town, Oklahoma",2024,432,35,8.102,acs5_2024_place_education
1600000US4076950,place,40,76950,"Vera town, Oklahoma",2024,224,67,29.911,acs5_2024_place_education
1600000US4077000,place,40,77000,"Verden town, Oklahoma",2024,292,50,17.123,acs5_2024_place_education
1600000US4077050,place,40,77050,"Verdigris town, Oklahoma",2024,3717,1148,30.885,acs5_2024_place_education
1600000US4077150,place,40,77150,"Vernon town, Oklahoma",2024,26,4,15.385,acs5_2024_place_education
1600000US4077250,place,40,77250,"Vian town, Oklahoma",2024,863,86,9.965,acs5_2024_place_education
1600000US4077300,place,40,77300,"Vici town, Oklahoma",2024,473,84,17.759,acs5_2024_place_education
1600000US4077550,place,40,77550,"Vinita city, Oklahoma",2024,3584,459,12.807,acs5_2024_place_education
1600000US4077850,place,40,77850,"Wagoner city, Oklahoma",2024,5524,831,15.043,acs5_2024_place_education
1600000US4077900,place,40,77900,"Wainwright town, Oklahoma",2024,74,4,5.405,acs5_2024_place_education
1600000US4077950,place,40,77950,"Wakita town, Oklahoma",2024,219,56,25.571,acs5_2024_place_education
1600000US4078150,place,40,78150,"Walters city, Oklahoma",2024,1402,275,19.615,acs5_2024_place_education
1600000US4078200,place,40,78200,"Wanette town, Oklahoma",2024,194,28,14.433,acs5_2024_place_education
1600000US4078250,place,40,78250,"Wann town, Oklahoma",2024,66,2,3.03,acs5_2024_place_education
1600000US4078300,place,40,78300,"Wapanucka town, Oklahoma",2024,239,34,14.226,acs5_2024_place_education
1600000US4078350,place,40,78350,"Wardville CDP, Oklahoma",2024,51,43,84.314,acs5_2024_place_education
1600000US4078400,place,40,78400,"Warner town, Oklahoma",2024,780,107,13.718,acs5_2024_place_education
1600000US4078500,place,40,78500,"Warr Acres city, Oklahoma",2024,6142,1404,22.859,acs5_2024_place_education
1600000US4078650,place,40,78650,"Warwick town, Oklahoma",2024,177,6,3.39,acs5_2024_place_education
1600000US4078700,place,40,78700,"Washington town, Oklahoma",2024,641,141,21.997,acs5_2024_place_education
1600000US4078750,place,40,78750,"Washita CDP, Oklahoma",2024,43,0,0.0,acs5_2024_place_education
1600000US4078950,place,40,78950,"Watonga city, Oklahoma",2024,1825,171,9.37,acs5_2024_place_education
1600000US4079000,place,40,79000,"Watova CDP, Oklahoma",2024,35,3,8.571,acs5_2024_place_education
1600000US4079100,place,40,79100,"Watts town, Oklahoma",2024,159,14,8.805,acs5_2024_place_education
1600000US4079150,place,40,79150,"Wauhillau CDP, Oklahoma",2024,174,52,29.885,acs5_2024_place_education
1600000US4079200,place,40,79200,"Waukomis town, Oklahoma",2024,784,112,14.286,acs5_2024_place_education
1600000US4079250,place,40,79250,"Waurika city, Oklahoma",2024,1364,204,14.956,acs5_2024_place_education
1600000US4079300,place,40,79300,"Wayne town, Oklahoma",2024,391,74,18.926,acs5_2024_place_education
1600000US4079350,place,40,79350,"Waynoka city, Oklahoma",2024,574,109,18.99,acs5_2024_place_education
1600000US4079450,place,40,79450,"Weatherford city, Oklahoma",2024,6320,2586,40.918,acs5_2024_place_education
1600000US4079600,place,40,79600,"Webb City town, Oklahoma",2024,28,3,10.714,acs5_2024_place_education
1600000US4079650,place,40,79650,"Webbers Falls town, Oklahoma",2024,243,41,16.872,acs5_2024_place_education
1600000US4079750,place,40,79750,"Welch town, Oklahoma",2024,427,51,11.944,acs5_2024_place_education
1600000US4079800,place,40,79800,"Weleetka town, Oklahoma",2024,630,66,10.476,acs5_2024_place_education
1600000US4079850,place,40,79850,"Welling CDP, Oklahoma",2024,495,66,13.333,acs5_2024_place_education
1600000US4079900,place,40,79900,"Wellston town, Oklahoma",2024,647,109,16.847,acs5_2024_place_education
1600000US4080000,place,40,80000,"Welty CDP, Oklahoma",2024,99,6,6.061,acs5_2024_place_education
1600000US4080230,place,40,80230,"West Peavine CDP, Oklahoma",2024,69,0,0.0,acs5_2024_place_education
1600000US4080250,place,40,80250,"Westport town, Oklahoma",2024,411,149,36.253,acs5_2024_place_education
1600000US4080350,place,40,80350,"West Siloam Springs town, Oklahoma",2024,922,111,12.039,acs5_2024_place_education
1600000US4080450,place,40,80450,"Westville town, Oklahoma",2024,1091,98,8.983,acs5_2024_place_education
1600000US4080500,place,40,80500,"Wetumka city, Oklahoma",2024,934,100,10.707,acs5_2024_place_education
1600000US4080550,place,40,80550,"Wewoka city, Oklahoma",2024,2109,192,9.104,acs5_2024_place_education
1600000US4080675,place,40,80675,"Whippoorwill CDP, Oklahoma",2024,25,4,16.0,acs5_2024_place_education
1600000US4080750,place,40,80750,"White Eagle CDP, Oklahoma",2024,200,10,5.0,acs5_2024_place_education
1600000US4080800,place,40,80800,"Whitefield town, Oklahoma",2024,311,27,8.682,acs5_2024_place_education
1600000US4080813,place,40,80813,"Whitehorn Cove CDP, Oklahoma",2024,1004,190,18.924,acs5_2024_place_education
1600000US4080850,place,40,80850,"White Oak CDP, Oklahoma",2024,216,28,12.963,acs5_2024_place_education
1600000US4080900,place,40,80900,"Whitesboro CDP, Oklahoma",2024,149,20,13.423,acs5_2024_place_education
1600000US4080912,place,40,80912,"White Water CDP, Oklahoma",2024,69,25,36.232,acs5_2024_place_education
1600000US4080975,place,40,80975,"Wickliffe CDP, Oklahoma",2024,591,38,6.43,acs5_2024_place_education
1600000US4081000,place,40,81000,"Wilburton city, Oklahoma",2024,1475,149,10.102,acs5_2024_place_education
1600000US4081300,place,40,81300,"Willow town, Oklahoma",2024,106,7,6.604,acs5_2024_place_education
1600000US4081500,place,40,81500,"Wilson city, Oklahoma",2024,1167,161,13.796,acs5_2024_place_education
1600000US4081575,place,40,81575,"Winchester town, Oklahoma",2024,415,93,22.41,acs5_2024_place_education
1600000US4081750,place,40,81750,"Wister town, Oklahoma",2024,762,57,7.48,acs5_2024_place_education
1600000US4081912,place,40,81912,"Woodall CDP, Oklahoma",2024,725,199,27.448,acs5_2024_place_education
1600000US4082000,place,40,82000,"Woodlawn Park town, Oklahoma",2024,110,78,70.909,acs5_2024_place_education
1600000US4082150,place,40,82150,"Woodward city, Oklahoma",2024,7908,1474,18.639,acs5_2024_place_education
1600000US4082200,place,40,82200,"Wright City town, Oklahoma",2024,318,24,7.547,acs5_2024_place_education
1600000US4082250,place,40,82250,"Wyandotte town, Oklahoma",2024,296,43,14.527,acs5_2024_place_education
1600000US4082400,place,40,82400,"Wynnewood city, Oklahoma",2024,1141,144,12.621,acs5_2024_place_education
1600000US4082450,place,40,82450,"Wynona town, Oklahoma",2024,238,8,3.361,acs5_2024_place_education
1600000US4082500,place,40,82500,"Yale city, Oklahoma",2024,659,85,12.898,acs5_2024_place_education
1600000US4082650,place,40,82650,"Yeager town, Oklahoma",2024,64,32,50.0,acs5_2024_place_education
1600000US4082950,place,40,82950,"Yukon city, Oklahoma",2024,17781,5498,30.921,acs5_2024_place_education
1600000US4083030,place,40,83030,"Zeb CDP, Oklahoma",2024,313,58,18.53,acs5_2024_place_education
1600000US4083050,place,40,83050,"Zena CDP, Oklahoma",2024,148,10,6.757,acs5_2024_place_education
1600000US4083125,place,40,83125,"Zion CDP, Oklahoma",2024,24,18,75.0,acs5_2024_place_education
1600000US4100275,place,41,00275,"Adair Village city, Oregon",2024,789,441,55.894,acs5_2024_place_education
1600000US4100350,place,41,00350,"Adams city, Oregon",2024,256,55,21.484,acs5_2024_place_education
1600000US4100500,place,41,00500,"Adrian city, Oregon",2024,237,66,27.848,acs5_2024_place_education
1600000US4101000,place,41,01000,"Albany city, Oregon",2024,38465,11319,29.427,acs5_2024_place_education
1600000US4101650,place,41,01650,"Aloha CDP, Oregon",2024,36500,12602,34.526,acs5_2024_place_education
1600000US4101700,place,41,01700,"Alpine CDP, Oregon",2024,173,30,17.341,acs5_2024_place_education
1600000US4101800,place,41,01800,"Alsea CDP, Oregon",2024,130,0,0.0,acs5_2024_place_education
1600000US4101850,place,41,01850,"Altamont CDP, Oregon",2024,13506,2968,21.975,acs5_2024_place_education
1600000US4102000,place,41,02000,"Amity city, Oregon",2024,1390,183,13.165,acs5_2024_place_education
1600000US4102200,place,41,02200,"Annex CDP, Oregon",2024,191,17,8.901,acs5_2024_place_education
1600000US4102250,place,41,02250,"Antelope city, Oregon",2024,63,3,4.762,acs5_2024_place_education
1600000US4102800,place,41,02800,"Arlington city, Oregon",2024,511,38,7.436,acs5_2024_place_education
1600000US4103050,place,41,03050,"Ashland city, Oregon",2024,15721,10400,66.154,acs5_2024_place_education
1600000US4103150,place,41,03150,"Astoria city, Oregon",2024,7526,2359,31.345,acs5_2024_place_education
1600000US4103200,place,41,03200,"Athena city, Oregon",2024,926,329,35.529,acs5_2024_place_education
1600000US4103250,place,41,03250,"Aumsville city, Oregon",2024,3035,427,14.069,acs5_2024_place_education
1600000US4103300,place,41,03300,"Aurora city, Oregon",2024,819,396,48.352,acs5_2024_place_education
1600000US4103650,place,41,03650,"Baker City city, Oregon",2024,7467,2007,26.878,acs5_2024_place_education
1600000US4103800,place,41,03800,"Bandon city, Oregon",2024,2736,864,31.579,acs5_2024_place_education
1600000US4103850,place,41,03850,"Banks city, Oregon",2024,1313,463,35.263,acs5_2024_place_education
1600000US4104000,place,41,04000,"Barlow city, Oregon",2024,79,24,30.38,acs5_2024_place_education
1600000US4104125,place,41,04125,"Barnesdale CDP, Oregon",2024,142,49,34.507,acs5_2024_place_education
1600000US4104400,place,41,04400,"Barview CDP, Oregon",2024,1440,209,14.514,acs5_2024_place_education
1600000US4104800,place,41,04800,"Bay City city, Oregon",2024,1362,361,26.505,acs5_2024_place_education
1600000US4104850,place,41,04850,"Bayshore CDP, Oregon",2024,812,352,43.35,acs5_2024_place_education
1600000US4104925,place,41,04925,"Bayside Gardens CDP, Oregon",2024,1020,254,24.902,acs5_2024_place_education
1600000US4105150,place,41,05150,"Beatty CDP, Oregon",2024,97,0,0.0,acs5_2024_place_education
1600000US4105200,place,41,05200,"Beaver CDP, Oregon",2024,150,2,1.333,acs5_2024_place_education
1600000US4105250,place,41,05250,"Beavercreek CDP, Oregon",2024,3540,1053,29.746,acs5_2024_place_education
1600000US4105300,place,41,05300,"Beaver Marsh CDP, Oregon",2024,55,0,0.0,acs5_2024_place_education
1600000US4105350,place,41,05350,"Beaverton city, Oregon",2024,70698,35408,50.083,acs5_2024_place_education
1600000US4105700,place,41,05700,"Bellfountain CDP, Oregon",2024,58,21,36.207,acs5_2024_place_education
1600000US4105800,place,41,05800,"Bend city, Oregon",2024,75955,40166,52.881,acs5_2024_place_education
1600000US4105950,place,41,05950,"Bethany CDP, Oregon",2024,21373,15323,71.693,acs5_2024_place_education
1600000US4106400,place,41,06400,"Biggs Junction CDP, Oregon",2024,0,0,,acs5_2024_place_education
1600000US4106650,place,41,06650,"Black Butte Ranch CDP, Oregon",2024,102,100,98.039,acs5_2024_place_education
1600000US4106950,place,41,06950,"Blodgett CDP, Oregon",2024,0,0,,acs5_2024_place_education
1600000US4107150,place,41,07150,"Bly CDP, Oregon",2024,127,0,0.0,acs5_2024_place_education
1600000US4107200,place,41,07200,"Boardman city, Oregon",2024,2401,224,9.329,acs5_2024_place_education
1600000US4107300,place,41,07300,"Bonanza town, Oregon",2024,367,75,20.436,acs5_2024_place_education
1600000US4107550,place,41,07550,"Boring CDP, Oregon",2024,1366,474,34.7,acs5_2024_place_education
1600000US4108600,place,41,08600,"Brogan CDP, Oregon",2024,38,0,0.0,acs5_2024_place_education
1600000US4108650,place,41,08650,"Brookings city, Oregon",2024,5357,1038,19.377,acs5_2024_place_education
1600000US4108750,place,41,08750,"Brooks CDP, Oregon",2024,349,58,16.619,acs5_2024_place_education
1600000US4109050,place,41,09050,"Brownsville city, Oregon",2024,1394,385,27.618,acs5_2024_place_education
1600000US4109535,place,41,09535,"Bull Mountain CDP, Oregon",2024,6705,4016,59.896,acs5_2024_place_education
1600000US4109600,place,41,09600,"Bunker Hill CDP, Oregon",2024,1102,129,11.706,acs5_2024_place_education
1600000US4109800,place,41,09800,"Burns city, Oregon",2024,2187,156,7.133,acs5_2024_place_education
1600000US4110050,place,41,10050,"Butte Falls town, Oregon",2024,289,32,11.073,acs5_2024_place_education
1600000US4110100,place,41,10100,"Butteville CDP, Oregon",2024,198,34,17.172,acs5_2024_place_education
1600000US4110550,place,41,10550,"Camp Sherman CDP, Oregon",2024,219,139,63.47,acs5_2024_place_education
1600000US4110750,place,41,10750,"Canby city, Oregon",2024,12932,3949,30.537,acs5_2024_place_education
1600000US4110850,place,41,10850,"Cannon Beach city, Oregon",2024,1173,553,47.144,acs5_2024_place_education
1600000US4110950,place,41,10950,"Canyon City town, Oregon",2024,680,155,22.794,acs5_2024_place_education
1600000US4111000,place,41,11000,"Canyonville city, Oregon",2024,1384,161,11.633,acs5_2024_place_education
1600000US4111050,place,41,11050,"Cape Meares CDP, Oregon",2024,209,100,47.847,acs5_2024_place_education
1600000US4111150,place,41,11150,"Carlton city, Oregon",2024,1989,653,32.831,acs5_2024_place_education
1600000US4111600,place,41,11600,"Cascade Locks city, Oregon",2024,1140,338,29.649,acs5_2024_place_education
1600000US4111700,place,41,11700,"Cascadia CDP, Oregon",2024,91,6,6.593,acs5_2024_place_education
1600000US4111850,place,41,11850,"Cave Junction city, Oregon",2024,1305,198,15.172,acs5_2024_place_education
1600000US4111900,place,41,11900,"Cayuse CDP, Oregon",2024,31,2,6.452,acs5_2024_place_education
1600000US4112050,place,41,12050,"Cedar Hills CDP, Oregon",2024,6193,3401,54.917,acs5_2024_place_education
1600000US4112150,place,41,12150,"Cedar Mill CDP, Oregon",2024,12686,9168,72.269,acs5_2024_place_education
1600000US4112400,place,41,12400,"Central Point city, Oregon",2024,13745,3908,28.432,acs5_2024_place_education
1600000US4112750,place,41,12750,"Chemult CDP, Oregon",2024,21,14,66.667,acs5_2024_place_education
1600000US4112800,place,41,12800,"Chenoweth CDP, Oregon",2024,1012,157,15.514,acs5_2024_place_education
1600000US4112850,place,41,12850,"Cherry Grove CDP, Oregon",2024,259,38,14.672,acs5_2024_place_education
